,age,age_squared,log_minutes,log_appearances,has_appearances,goals_per_90,assists_per_90,contributions_per_90,yellow_per_90,clean_sheets_per_90,log_highest_mv,log_total_fees,transfer_count,squad_size,league_mean_value,creative_per_90,mid_attack_per_90,attack_defense_ratio
7303,-0.9986166674012131,-0.9649020556971117,0.48030526349092095,0.6171078888442761,0.43874017524255193,-0.12019139343504964,-0.3071883406203697,-0.2941052365556699,0.2650645663210302,-0.0876016942013882,0.44005792623180184,-0.4635380537723397,-0.5904460366225175,0.19450062647848518,0.1895894055833901,-0.7185689530900853,-0.5374912857310996,-0.22979999006757476
2885,0.7637399207905907,0.6961940531079482,-0.192669856004176,-0.683764047465941,0.43874017524255193,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,0.1314037117164193,-0.10489878691713807,-1.3339905401554037,-0.4635380537723397,-0.5904460366225175,1.1205712485710064,-0.756966134363579,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
2272,1.0841683913709186,1.0647577505932004,1.0931635454178352,1.2603155264653585,0.43874017524255193,-0.20465721190704955,-0.20687140506850768,-0.28357729584956576,0.11469602233024376,-0.09163339904264221,-0.10256332411688632,-0.4635380537723397,-0.5904460366225175,0.062204823322410695,-0.10317772727825975,-0.46299846584277526,-0.5160616214067846,-0.22508055226264925
2393,0.2830972149200987,0.18174055870145048,1.2963994762756401,1.6615563419175208,0.43874017524255193,0.4147956958055716,0.37767081407731556,0.5461635180606162,-0.014851540271556546,-0.0960536442397741,2.346255962769595,2.5698237610746415,1.3169393940955192,0.3267964296345596,1.1846568167832359,0.9750532058391163,1.3782311625408445,-0.06415812976769122
7916,-1.1588309026913772,-1.0851971514041037,-1.6263236747767524,-1.1808570240099865,0.43874017524255193,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,-0.1718854895074392,-0.10489878691713807,-1.3339905401554037,-0.4635380537723397,-0.5904460366225175,0.19450062647848518,-0.0920907420063591,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
3801,-0.03733125566022925,-0.13563373635529444,0.6423453170255023,0.7479396876199683,0.43874017524255193,0.12972312856785498,0.02039528078349932,0.10367943055554345,-0.01343839994526472,-0.0777188979665833,-0.2255258986742387,-0.4635380537723397,-0.5904460366225175,-2.054528027174781,-1.020021920032925,0.11599308048741637,0.2722009539497524,-0.15525388196928583
1830,1.0841683913709186,1.0647577505932004,0.46932303399024644,0.457740797458997,0.43874017524255193,0.07741488721908556,-0.3071883406203697,-0.15751348854062514,-0.13704711641999656,-0.08697034567499476,-0.7913723987997053,-0.4635380537723397,-0.5904460366225175,0.5913880359467086,-0.2109866128297434,-0.7185689530900853,-0.2594582504826515,-0.07494404061203956
4085,-0.19754549095039323,-0.2866424735193908,-1.8387737115091491,-1.556893344341314,-2.279253317631928,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,-0.1718854895074392,-0.10489878691713807,-0.27292661832799425,-0.4635380537723397,-0.5904460366225175,-0.07009097983366377,-0.2109866128297434,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
7457,-0.35775972624055724,-0.4325322704406364,0.5624723430225316,0.37190336728864065,0.43874017524255193,-0.3043537250301737,-0.023758234391860422,-0.22669985855972888,0.11086412620779365,-0.08285212946887865,-0.3808961172820422,-0.4635380537723397,-0.5904460366225175,-2.9805986492673022,-1.3261649456019389,0.0035062374138020457,-0.40028737620783733,-0.2198483544432105
7177,-0.9986166674012131,-0.9649020556971117,-1.8387737115091491,-1.556893344341314,-2.279253317631928,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,-0.1718854895074392,-0.10489878691713807,-1.0938785891747491,-0.4635380537723397,-0.5904460366225175,0.4590922327906341,-1.020021920032925,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
