,age,age_squared,log_minutes,log_appearances,has_appearances,goals_per_90,assists_per_90,contributions_per_90,yellow_per_90,clean_sheets_per_90,log_highest_mv,log_total_fees,transfer_count,squad_size,league_mean_value,def_cs_rate,defensive_solidity,def_attack_per_90,discipline_score
3836,0.3943887466649785,0.29846314026958676,0.9520789891425641,1.1578105384837984,0.47379351816918885,-0.20240208418671063,-0.005045526786564746,-0.025908038982644554,-0.05373436167034884,-0.07913215537360237,0.7431837534519862,-0.4804661901796802,-0.6084485158687986,0.059470859508388,1.0208791799704295,-0.2606048451899471,-0.2049422243078512,-0.12166596324882975,-0.08439788560964609
2629,0.8742084626532654,0.8239345508991841,0.47695402717281427,0.3034987664886798,0.47379351816918885,-0.27477951725159877,-0.05011234353286149,-0.07819891737776549,0.20320498810373328,-0.07414765926291308,0.6306980781073963,-0.4804661901796802,-0.6084485158687986,-3.484225669699627,-1.1321077241522155,-0.09080773837736232,-0.15783862927181624,-0.770581799164707,0.4440314814683346
3692,0.23444884133554955,0.13346004031343298,-0.27294816677067535,-0.923846029169144,0.47379351816918885,4.417288629605007,-0.05011234353286149,0.40607271753704977,0.7774840600088763,-0.03924928670505751,-1.7828646057272202,-0.4804661901796802,-0.6084485158687986,0.6046549409250057,-0.164503586639279,1.2723746946180123,0.17195173907789157,4.190555822154772,1.6251114785952518
4511,0.5543286519944074,0.46854325868592983,-0.33213269400374623,-0.923846029169144,0.47379351816918885,-0.27477951725159877,-0.05011234353286149,-0.07819891737776549,-0.4807190483806524,-0.08474671504538892,-0.3622651233344809,-0.4804661901796802,-0.6084485158687986,0.3320629002166969,-0.164503586639279,-0.44642054698485106,-0.2579999334950121,-0.770581799164707,-0.9625477211591846
805,1.513968083970981,1.5956413568479648,1.0732247988504007,1.355741344131927,0.47379351816918885,0.49218547865889656,-0.02026475373704245,0.030644698846916268,0.3033816457630006,-0.07498564579478145,0.0003771517301737613,-0.4804661901796802,-0.6084485158687986,0.3320629002166969,-0.8149053484250494,-0.11065589513685004,-0.16575761995136176,0.5801384100627699,0.6500578758272338
5634,-0.5652506853115952,-0.6154001825644956,-0.47513685862749033,-1.1399707195319682,0.47379351816918885,-0.27477951725159877,-0.05011234353286149,-0.07819891737776549,-0.4807190483806524,0.006248141635273891,-1.7828646057272202,-0.4804661901796802,-0.6084485158687986,0.46835892057085127,-0.8149053484250494,2.9911699362208757,0.6019034116507953,-0.770581799164707,-0.9625477211591846
3844,0.0745089360061206,-0.026466041182531434,-0.27294816677067535,-0.3382537402912354,0.47379351816918885,-0.27477951725159877,-0.05011234353286149,-0.07819891737776549,-0.4807190483806524,0.0972429983159367,-0.9275810620043267,-0.4804661901796802,-0.6084485158687986,-3.484225669699627,-0.8149053484250494,1.2723746946180123,1.4618067567966027,-0.770581799164707,-0.9625477211591846
6412,0.23444884133554955,0.13346004031343298,0.596301249996257,0.6640076823221212,0.47379351816918885,0.9390351801243552,0.02546751915936847,0.12224694473126979,0.04006637159086837,-0.07533074827187967,-0.49993620537823963,-0.4804661901796802,2.6399222397855633,0.8772469816333146,-1.0829865367861282,-0.20934534124652512,-0.16901884575356613,1.7168978179017347,0.510164326990796
4084,0.3943887466649785,0.29846314026958676,0.8402480185342356,0.9065689842017876,0.47379351816918885,0.25460011571454705,-0.006162263334580059,0.020148838490606145,-0.054851129031056454,-0.07550692139974056,0.3155375600776781,-0.4804661901796802,-0.6084485158687986,0.6046549409250057,-1.0829865367861282,-0.11013452145385617,-0.17068368558626149,0.4498875860986652,-0.08669466370187275
3789,0.8742084626532654,0.8239345508991841,0.9006691850650768,1.1052157457294125,0.47379351816918885,0.41487835061341205,-0.005380564704943386,0.03746869778000394,-0.2264328225348561,-0.07889525442389074,-0.15467444125309812,-0.4804661901796802,-0.6084485158687986,-3.484225669699627,-0.03943339290157291,-0.2668449247278356,-0.20270350525760694,0.6648224143836233,-0.4395748503299734
4364,0.0745089360061206,-0.026466041182531434,-1.8014821349494359,-1.5094383180470528,-2.1106240622796073,-0.27477951725159877,-0.05011234353286149,-0.07819891737776549,-0.4807190483806524,-0.08474671504538892,-1.5327116117474013,-0.4804661901796802,-0.6084485158687986,-3.484225669699627,-0.03943339290157291,-0.44642054698485106,-0.2579999334950121,-0.770581799164707,-0.9625477211591846
1242,1.67390798930041,1.8012606044856332,1.0378176991020134,1.3330558323473476,0.47379351816918885,-0.11256973496590318,-0.02766741461213864,-0.03913475220537965,0.026750835284778368,-0.07321215574784011,0.9206729940668432,-0.4804661901796802,-0.6084485158687986,-0.07682516084576643,-0.3624297204325182,-0.0792992332444339,-0.14899810101174074,-0.2858059419750541,0.17058857373968478
6860,-0.885130495970453,-0.8794051424943417,0.2745367397456125,-0.10274403829984273,0.47379351816918885,1.1763755797143614,-0.05011234353286149,0.07157581507011547,-0.28615155739258114,-0.07067534545559569,-0.7899102884401544,-0.4804661901796802,0.31965741431816197,0.19576687986254243,-1.0829865367861282,0.08243952735449135,-0.12502518940029966,1.088082631199157,-0.5623942366610764
5458,-0.24537087465273727,-0.3310871487938922,-1.8014821349494359,-1.5094383180470528,-2.1106240622796073,-0.27477951725159877,-0.05011234353286149,-0.07819891737776549,-0.4807190483806524,-0.08474671504538892,-1.1050693257665465,-0.4804661901796802,-0.6084485158687986,-0.6220092422623842,-0.8149053484250494,-0.44642054698485106,-0.2579999334950121,-0.770581799164707,-0.9625477211591846
7192,-0.885130495970453,-0.8794051424943417,0.5803285440811694,0.6168061471017579,0.47379351816918885,0.23785918771604203,-0.023512207740623948,0.0011657815157095496,-0.06831863652611793,-0.0673486089122121,-0.20039627541134075,1.6221343350399227,1.7118163095986025,0.3320629002166969,-0.26132127849868847,0.007600837589490202,-0.09358745779186838,0.21431291871550778,0.7337630137329498
547,1.993787799959268,2.2277301551415385,0.3835713358660872,0.11338065206298141,0.47379351816918885,-0.27477951725159877,0.05379690061108957,0.025142984560191445,0.4590177130721075,-0.08474671504538892,0.0003771517301737613,-0.4804661901796802,-0.6084485158687986,0.059470859508388,-0.3624297204325182,-0.44642054698485106,-0.2579999334950121,0.5118636050697545,0.9701437973296058
7495,-0.5652506853115952,-0.6154001825644956,1.0111585387528723,1.199097935823656,0.47379351816918885,-0.15637600310128552,-0.031680944240399106,-0.04764764362034696,-0.29021584397006905,-0.0772839376504376,1.2659353531196325,2.0259937455503065,0.551683896864902,-0.07682516084576643,0.9780884476104248,-0.16711632022438574,-0.18747652722692054,-0.3914486509550593,-0.5707529734044123
3214,0.23444884133554955,0.13346004031343298,0.6053696408181273,0.5540243648911944,0.47379351816918885,-0.039391483128358405,-0.0012564642489023567,-0.005315226504298347,0.339848196221214,-0.08018175568013827,0.3155375600776781,-0.4804661901796802,-0.6084485158687986,0.6046549409250057,2.4330439305934064,-0.3001401008909903,-0.21486096969171078,0.13388534002573502,0.7250561047676215
3854,-0.24537087465273727,-0.3310871487938922,0.8906885641227457,1.1856876921242445,0.47379351816918885,-0.007227584907083186,0.07020622211238617,0.06907693357837678,0.09324477719936482,-0.07609884059844102,1.0583443537434174,2.161159165597119,1.7118163095986025,0.6046549409250057,1.4851034373861596,-0.22606218267679168,-0.17627733469551618,1.0570721792458844,0.21788393068233208
26,1.8338478946298389,2.011956870583491,0.5297374178641228,0.5313388531066151,0.47379351816918885,0.029680564375721863,0.20265607012372908,0.2046129242091129,-0.3174338576740085,-0.07884221821679507,1.2202134579431383,-0.4804661901796802,-0.6084485158687986,0.3320629002166969,1.4851034373861596,-0.29363874773126336,-0.202202311964282,2.7390376263024607,-0.6267303772833387
8297,-0.885130495970453,-0.8794051424943417,-1.8014821349494359,-1.5094383180470528,-2.1106240622796073,-0.27477951725159877,-0.05011234353286149,-0.07819891737776549,-0.4807190483806524,-0.08474671504538892,-1.3552243762394176,-0.4804661901796802,-0.6084485158687986,-2.121265466158083,-0.164503586639279,-0.44642054698485106,-0.2579999334950121,-0.770581799164707,-0.9625477211591846
5780,-0.24537087465273727,-0.3310871487938922,-1.8014821349494359,-1.5094383180470528,-2.1106240622796073,-0.27477951725159877,-0.05011234353286149,-0.07819891737776549,-0.4807190483806524,-0.08474671504538892,-0.49993620537823963,-0.4804661901796802,-0.6084485158687986,-3.484225669699627,-1.0829865367861282,-0.44642054698485106,-0.2579999334950121,-0.770581799164707,-0.9625477211591846
2510,0.8742084626532654,0.8239345508991841,0.7864476022400343,0.8263092731560248,0.47379351816918885,-0.020505163365044994,-0.05011234353286149,-0.05195508348203565,0.43977878494361516,-0.07734987286451311,-0.3622651233344809,-0.4804661901796802,-0.6084485158687986,0.3320629002166969,-0.8217104606691974,-0.18533772547555535,-0.18809961641255907,-0.4449028292800861,0.9305764261848709
1433,1.513968083970981,1.5956413568479648,0.40860350210228613,0.24733854858667317,0.47379351816918885,-0.27477951725159877,-0.05011234353286149,-0.07819891737776549,0.505569724662854,-0.08474671504538892,-0.42726856178479705,-0.4804661901796802,-0.6084485158687986,-0.07682516084576643,-0.26132127849868847,-0.44642054698485106,-0.2579999334950121,-0.770581799164707,1.8265460270791303
2584,0.7142685573238363,0.6437003955624623,1.0133759679575804,1.2465799683783596,0.47379351816918885,-0.1572656357385631,0.035254587321174854,0.018830601792588414,-0.2128672665751734,-0.07620051659548668,0.35535543587461044,-0.4804661901796802,3.103975204879043,-0.21312118119992085,0.9780884476104248,-0.15176993413864595,-0.17723817504594858,0.4335286207287322,-0.4116755108316092
