,age,age_squared,log_minutes,log_appearances,has_appearances,goals_per_90,assists_per_90,contributions_per_90,yellow_per_90,clean_sheets_per_90,log_highest_mv,log_total_fees,transfer_count,squad_size,league_mean_value,goals_per_app,assists_per_app,minutes_per_goal,assist_to_goal_ratio
4194,0.4921567017198564,0.4019350838900409,0.40915175465510195,0.10380213445593993,0.38013914583437075,-0.10197849385795595,-0.1499043038672349,-0.1551712671446336,-0.31596669279132744,-0.10990406255867714,-0.9993845035954255,-0.5153965985805741,-0.5900083839076895,-0.3418472728332702,-0.966672091824132,-0.094313577427459,-0.16850361194744728,-0.7620659093791208,-0.13322695375219856
3560,0.32844737302702254,0.23012795781311948,0.2322563368728983,0.10380213445593993,0.38013914583437075,-0.12660919506213703,1.1646501631022794,0.3735452906569249,0.23594693431771394,-0.10164476320015996,0.5627505783380325,-0.5153965985805741,-0.5900083839076895,-0.3418472728332702,0.03204609704620202,-0.4817973762531321,2.303983811351717,-0.7509185538813724,3.6344325091164067
6453,-0.653808599129981,-0.6897009633371676,0.2988761713763928,0.41932951247085154,0.38013914583437075,-0.15153047036271103,-0.08132213278448806,-0.17129061638222767,-0.014484106035497222,-0.03937184358490065,0.516558475399478,1.7878727904666374,1.4357956156308551,0.7256990536918035,-0.1917598388420788,-0.6493579379074774,-0.4357995496014112,-0.7346959796204215,0.15659300493000186
4423,-0.32638994174431313,-0.40423681539397505,1.0993501500347236,1.2599935188225528,0.38013914583437075,0.024910417553445134,0.07647626597047133,0.05461145698741674,0.02868221302611876,-0.09312340391458908,0.625988079753872,1.7476844618635574,0.8280544157692917,0.5922557628761693,-1.1538214653442376,0.537141502140305,0.6556588624856079,-0.7894358391378199,0.36646263018262976
3149,0.8195753591055243,0.7614084553740611,0.5532870775304984,0.3017889685667918,0.38013914583437075,0.10533992042406587,0.01693467537269315,0.10247833115303939,0.036355528287714746,-0.11405122311996795,0.07602944636513174,-0.5153965985805741,-0.5900083839076895,0.3253691812449009,-0.1917598388420788,1.0293894391669935,0.5114304294598234,-0.7970616142692644,-0.06077196408164843
6299,-0.9812272565156488,-0.9540196188401237,0.7046055952811034,0.7202815672923903,0.38013914583437075,-0.1637109030726437,0.11025782462467287,-0.10201529617016941,-0.18146673324374601,-0.10705204509155726,-0.2474766233022348,1.6413464527298798,0.6254740158154373,0.7256990536918035,-0.2325889422883931,-0.4817973762531321,0.4496182438773438,-0.7238507204776258,1.8955127570232044
4389,-0.49009927043714707,-0.5496120759206009,-0.27252613037548207,-0.3513854025948586,0.38013914583437075,-0.2645811717262083,1.0264552145607206,0.1906919605781805,-0.31596669279132744,0.060682254543419696,-0.583358131157995,-0.5153965985805741,1.2332152156770007,0.3253691812449009,-0.966672091824132,-0.8692811750788052,0.6556588624856079,1.2723282815380805,1.026052880976603
2652,0.1647380443341886,0.06360720484625716,0.37222894540944884,0.1540350276703678,0.38013914583437075,0.007784902142250123,-0.12941056249510366,-0.04719586244012141,-0.07385223292501643,-0.06882614433408349,-0.663503638808751,-0.5153965985805741,-0.5900083839076895,0.19192589042926667,-0.7678758687848403,0.19208749126977753,-0.22225333854090737,-0.7872305357466663,-0.27813693309329873
2487,0.32844737302702254,0.23012795781311948,0.06410901595121021,-0.1173046859984375,0.38013914583437075,0.19176605862501733,-0.32552428201452765,0.037185110286797586,-0.011721027338142401,-0.12175309273379369,-0.583358131157995,-0.5153965985805741,-0.5900083839076895,-0.07496069120200177,-0.966672091824132,0.293170221398214,-0.7866254677722384,-0.8022598294055547,-0.7128668711165993
7470,-1.1449365852084827,-1.0782493869265128,-1.7790016617721551,-1.2805365732537197,0.38013914583437075,-0.2645811717262083,-0.32552428201452765,-0.37601377997121044,-0.31596669279132744,16.206210488576804,-1.1720506712789909,-0.5153965985805741,2.0435368154924185,-0.47529056364890443,-1.1538214653442376,-0.8692811750788052,-0.7866254677722384,1.2723282815380805,-0.7128668711165993
6441,-1.1449365852084827,-1.0782493869265128,-1.7790016617721551,-1.2805365732537197,0.38013914583437075,-0.2645811717262083,-0.32552428201452765,-0.37601377997121044,-0.31596669279132744,-0.12175309273379369,-0.7560247990049743,-0.5153965985805741,-0.5900083839076895,0.5922557628761693,1.1651604701420164,-0.8692811750788052,-0.7866254677722384,1.2723282815380805,-0.7128668711165993
3665,-0.16268061305147924,-0.2535751817572901,-1.7790016617721551,-1.2805365732537197,0.38013914583437075,-0.2645811717262083,-0.32552428201452765,-0.37601377997121044,-0.31596669279132744,-0.12175309273379369,-0.7560247990049743,-0.5153965985805741,-0.5900083839076895,-0.3418472728332702,0.1801035992703171,-0.8692811750788052,-0.7866254677722384,1.2723282815380805,-0.7128668711165993
3675,0.9832846877983582,0.9490747007811599,1.1333389113562273,1.2003468053444077,0.38013914583437075,-0.18985497859549239,-0.12375312152847676,-0.22377717032887784,0.08259157764392722,-0.09724889526309245,-0.2474766233022348,-0.5153965985805741,-0.5900083839076895,1.2594722169543404,-0.7678758687848403,-0.42340940656707166,0.10245391389355729,-0.6886338378990348,1.2192661867647367
6474,-0.653808599129981,-0.6897009633371676,-0.03402255460223043,-0.19991881815213527,0.38013914583437075,-0.2645811717262083,-0.32552428201452765,-0.37601377997121044,0.0921880114095302,0.012082674326129248,-0.4494273707039313,-0.5153965985805741,-0.5900083839076895,1.2594722169543404,-0.7678758687848403,-0.8692811750788052,-0.7866254677722384,1.2723282815380805,-0.7128668711165993
549,1.310703345184026,1.3402663109255348,0.5280514951236255,0.46319724658886624,0.38013914583437075,0.020345697681792452,0.413044374812439,0.19155672010089064,-0.08801457416846799,-0.12175309273379369,0.516558475399478,-0.5153965985805741,-0.5900083839076895,-0.47529056364890443,2.420873356370931,0.14786379683858705,1.1604583780758542,-0.7888739399176081,1.026052880976603
4148,-0.32638994174431313,-0.40423681539397505,-0.37890773057694066,-0.8803729451444976,0.38013914583437075,-0.2645811717262083,-0.32552428201452765,-0.37601377997121044,-0.31596669279132744,-0.12175309273379369,-0.8654540432400101,-0.5153965985805741,-0.5900083839076895,0.3253691812449009,-0.7820961124886134,-0.8692811750788052,-0.7866254677722384,1.2723282815380805,-0.7128668711165993
764,1.8018313312625278,1.9667015244675408,0.5573660637934249,0.24302838585635542,0.38013914583437075,-0.16016994614258684,0.012785592011990476,-0.13966632526864528,0.1016976736695688,-0.12175309273379369,0.3826274748655244,-0.5153965985805741,-0.5900083839076895,-3.4110429615928575,-1.1538214653442376,-0.26652859912775856,0.6556588624856079,-0.7272644092885894,1.026052880976603
5454,-0.8175179278228148,-0.8245034776436752,0.6353301784496104,0.7720159284059945,0.38013914583437075,-0.140513347749214,0.29980990373991523,-0.001557052181099844,0.1251839066550036,-0.10969848691518123,1.0420158526555154,2.0223585556178705,1.2332152156770007,0.4588124720605351,-0.1917598388420788,-0.5154916196292776,0.5302428337675339,-0.7426713233911684,2.330242695046505
7095,-0.9812272565156488,-0.9540196188401237,-0.500883113139533,-0.8803729451444976,0.38013914583437075,-0.2645811717262083,-0.32552428201452765,-0.37601377997121044,1.3438624376254937,-0.12175309273379369,-1.4154093755463635,-0.5153965985805741,-0.5900083839076895,-0.208403982017636,-0.966672091824132,-0.8692811750788052,-0.7866254677722384,1.2723282815380805,-0.7128668711165993
7564,-0.8175179278228148,-0.8245034776436752,0.5000180360419663,0.6004084380663086,0.38013914583437075,-0.14065059091733012,-0.19167232964341627,-0.2076946523854677,0.17977873332874075,-0.06756737288431162,-0.4494273707039313,-0.5153965985805741,1.6383760155847096,-2.0766100534365153,0.03204609704620202,-0.5501768701635449,-0.532104703609089,-0.7425806944846826,-0.13322695375219856
5998,-0.8175179278228148,-0.8245034776436752,-2.011057980521634,-1.6807002013629417,-2.630615686277433,-0.2645811717262083,-0.32552428201452765,-0.37601377997121044,-0.31596669279132744,-0.12175309273379369,-2.2474471158263807,-0.5153965985805741,-0.5900083839076895,0.7256990536918035,0.1801035992703171,-0.8692811750788052,-0.7866254677722384,1.2723282815380805,-0.7128668711165993
4509,-0.32638994174431313,-0.40423681539397505,0.9662981810105074,1.0433556420747994,0.38013914583437075,0.3200471325784585,-0.05965849801346285,0.2647792806829622,0.3610028921218775,-0.10829967588569377,0.9325862282944218,1.934399208159606,3.4615996151694,0.058482599613632454,-0.9770299633081607,1.9164131624246832,0.14891031401663404,-0.8071418654996692,-0.35616538350773735
1372,1.146994016491192,1.142027319298318,-1.5469453430226758,-1.0464558566572983,0.38013914583437075,-0.2645811717262083,-0.32552428201452765,-0.37601377997121044,-0.31596669279132744,-0.12175309273379369,1.5505651144341719,-0.5153965985805741,-0.5900083839076895,0.19192589042926667,0.03204609704620202,-0.8692811750788052,-0.7866254677722384,1.2723282815380805,-0.7128668711165993
8169,-1.4723552425941506,-1.3108498037691143,0.7257221882214211,0.701952596676014,0.38013914583437075,0.14579701527461908,-0.12095595582097785,0.08131088639493654,-0.1896905966480359,-0.0987494810385125,0.7986551977504197,2.026407192648279,0.22031321590772834,0.058482599613632454,-0.9770299633081607,0.8648676295016663,-0.1482373215925366,-0.7997675344771964,-0.3402412099537704
333,1.8018313312625278,1.9667015244675408,0.47881831080533427,0.40393355789293617,0.38013914583437075,-0.13254434785911826,-0.32552428201452765,-0.2564612430727532,0.03614791354341364,-0.03515811793603567,0.6056403295985384,-0.5153965985805741,-0.5900083839076895,0.19192589042926667,0.03204609704620202,-0.41721674311552026,-0.7866254677722384,-0.7476105987946422,-0.7128668711165993
1259,1.47441267387686,1.543791675662811,1.1172445673787137,1.2042608141113804,0.38013914583437075,0.14705353146261924,0.05555155894124595,0.15643479438802832,-0.1068726548418724,-0.10461237337628104,-0.1673310084730975,-0.5153965985805741,-0.5900083839076895,0.3253691812449009,-0.966672091824132,1.4556216178752341,0.8028307329200817,-0.7998430585659345,0.015053025108462174
7626,-0.9812272565156488,-0.9540196188401237,-0.6293491036215242,-1.2805365732537197,0.38013914583437075,-0.2645811717262083,-0.32552428201452765,-0.37601377997121044,-0.31596669279132744,0.14591844138605223,-0.339997926402879,-0.5153965985805741,-0.5900083839076895,1.1260289261387062,-0.7820961124886134,-0.8692811750788052,-0.7866254677722384,1.2723282815380805,-0.7128668711165993
1790,1.146994016491192,1.142027319298318,0.2192410533514701,0.17760213995478022,0.38013914583437075,0.02231574261751989,0.2942051159034476,0.14352695016113765,0.06658035391165297,-0.07994012581622495,-0.1673310084730975,-0.5153965985805741,-0.5900083839076895,-0.3418472728332702,1.6137118550129246,-0.19118452713387732,0.295087779921146,-0.7891186379651197,0.4464129636122022
1870,0.4921567017198564,0.4019350838900409,1.2810810740969865,1.6724222473042232,0.38013914583437075,0.023792689409508228,0.19357552469282832,0.10268360447398492,0.020485157968838978,-0.09898780674526542,1.7646418841345848,2.126929654299338,1.4357956156308551,0.19192589042926667,1.6137118550129246,0.30717565990998535,0.7772972999772327,-0.7892998957780912,0.7066594571227496
1024,2.2929593173410296,2.6407140960000786,0.6027909823099952,0.35511738706264534,0.38013914583437075,-0.08226506912047056,-0.12861270358737606,-0.128397032473226,-0.07286722698577197,-0.10182474011217782,-0.2060670659156338,-0.5153965985805741,-0.5900083839076895,0.3253691812449009,0.868609169480928,0.11704122193199933,7.507600476867749e-05,-0.7688177629123097,-0.017298970279318333
4526,-0.16268061305147924,-0.2535751817572901,-0.044210481829678364,-0.0800456889260536,0.38013914583437075,-0.2645811717262083,-0.32552428201452765,-0.37601377997121044,0.10483505858195115,-0.07575882912446806,-1.1720506712789909,-0.5153965985805741,-0.5900083839076895,-0.3418472728332702,-0.966672091824132,-0.8692811750788052,-0.7866254677722384,1.2723282815380805,-0.7128668711165993
752,1.47441267387686,1.543791675662811,0.6905536780303752,0.5541986557795899,0.38013914583437075,0.22633132615083776,-0.24977957782455298,0.10023188931677535,-0.1289436921809815,-0.11153214526505467,0.20996040688571097,-0.5153965985805741,-0.5900083839076895,0.3253691812449009,1.1651604701420164,1.5545536516179592,-0.5104433619781834,-0.8038264147890942,-0.5969388876437193
4984,-0.653808599129981,-0.6897009633371676,0.31437373436285876,0.24302838585635542,0.38013914583437075,0.1671461695116564,-0.09237945553382501,0.1126197824485437,-0.17205087223495572,-0.043102015752528776,-0.7560247990049743,-0.5153965985805741,-0.5900083839076895,0.19192589042926667,-0.966672091824132,0.33622397682328903,-0.30586402435295673,-0.8009910247147541,-0.36508292069795883
