,log_market_value
2261,13.304686600863562
8586,15.894952224644102
7407,13.815511557963774
1465,13.304686600863562
3906,13.71015115341694
1744,13.304686600863562
7820,12.899222326086994
9171,12.429220196836384
2222,12.429220196836384
2150,11.51293546492023
7579,12.206077645517674
8584,12.206077645517674
7003,12.429220196836384
8090,11.918397239722838
4327,11.225256725762891
8797,15.76142084987672
2122,10.819798284210286
6909,11.225256725762891
7328,16.454567959008102
3705,14.220976332738882
9396,13.122365377402328
6312,13.815511557963774
1203,15.201805169084134
4415,12.429220196836384
1926,12.429220196836384
8102,11.736077016252436
7119,11.51293546492023
3958,11.51293546492023
3162,13.171155446333852
4521,12.206077645517674
3365,16.300417291085605
805,12.429220196836384
4381,11.918397239722838
6626,13.45883704259595
7926,16.012735246411598
8981,11.918397239722838
7796,13.71015115341694
1242,11.51293546492023
5650,12.429220196836384
9024,12.899222326086994
547,12.611541086966117
26,13.527829818844936
3870,11.918397239722838
7175,9.210440366976515
3445,12.429220196836384
1302,12.899222326086994
5287,12.611541086966117
6323,10.819798284210286
1221,10.12667110305036
8568,11.51293546492023
437,11.918397239722838
3011,11.225256725762891
4533,12.765691290604371
6106,12.524530013005734
9418,13.815511557963774
7439,10.819798284210286
2502,12.206077645517674
7114,11.918397239722838
3009,12.524530013005734
326,11.51293546492023
1039,13.45883704259595
8804,10.819798284210286
6863,11.918397239722838
1870,13.815511557963774
4512,11.51293546492023
534,11.51293546492023
5993,14.220976332738882
585,13.45883704259595
9518,11.225256725762891
1703,12.323860125621126
2893,10.819798284210286
6989,14.914123179965662
491,11.51293546492023
7012,18.258161826219297
2970,13.017005083966255
5568,11.225256725762891
6418,11.736077016252436
3501,11.918397239722838
8073,11.918397239722838
1916,12.323860125621126
4771,11.51293546492023
3311,9.210440366976515
2820,13.45883704259595
3028,16.811242881518265
6474,13.527829818844936
6933,15.607270193858982
397,13.815511557963774
1317,12.429220196836384
2887,10.819798284210286
121,12.07254696717504
9222,13.592368256649284
1566,11.51293546492023
1984,10.12667110305036
2517,12.206077645517674
2174,12.206077645517674
8124,10.12667110305036
7395,11.51293546492023
573,12.899222326086994
2345,11.918397239722838
8353,11.918397239722838
6304,12.206077645517674
3029,13.122365377402328
1407,12.206077645517674
535,11.918397239722838
8741,10.12667110305036
5803,15.068273812173889
1434,11.736077016252436
2758,13.997832948091215
1867,12.765691290604371
1454,11.51293546492023
6012,10.819798284210286
3094,12.206077645517674
1820,12.899222326086994
51,14.220976332738882
4631,12.611541086966117
4632,12.899222326086994
469,10.12667110305036
4192,14.508658238524095
7882,12.611541086966117
2538,12.206077645517674
4890,13.45883704259595
1858,11.918397239722838
9100,13.815511557963774
865,12.429220196836384
5871,11.51293546492023
4378,12.765691290604371
6792,11.918397239722838
7027,15.424948670398354
8712,13.45883704259595
425,11.918397239722838
188,11.918397239722838
6511,12.611541086966117
2978,10.819798284210286
228,12.83468397161566
2697,12.07254696717504
1041,10.12667110305036
3537,14.077875591662238
2669,13.815511557963774
4945,12.07254696717504
1905,11.225256725762891
8871,11.51293546492023
801,12.206077645517674
1487,12.206077645517674
6558,15.201805169084134
1128,12.691583538230216
4069,13.122365377402328
2209,10.819798284210286
2834,16.906553056777135
8013,12.206077645517674
4867,13.815511557963774
8562,12.429220196836384
5046,10.819798284210286
9001,12.524530013005734
2145,12.899222326086994
6032,13.304686600863562
1632,12.323860125621126
5164,13.122365377402328
156,12.765691290604371
3719,12.899222326086994
9527,13.45883704259595
3677,10.819798284210286
5608,14.508658238524095
8065,16.811242881518265
4147,15.201805169084134
8630,11.918397239722838
4584,10.819798284210286
6939,13.71015115341694
9207,11.918397239722838
4364,11.736077016252436
