,age,age_squared,log_minutes,log_appearances,has_appearances,goals_per_90,assists_per_90,contributions_per_90,yellow_per_90,clean_sheets_per_90,log_highest_mv,log_total_fees,transfer_count,squad_size,league_mean_value,def_cs_rate,defensive_solidity,def_attack_per_90,discipline_score
9844,-1.5248901172881688,-1.3464908408317615,-1.8014821351430104,-1.5094383220777225,-2.1106240622796073,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,-0.9326130520127012,-0.2579999334950121,-0.07229057755231622,1.720298296937524,0.551683896864902,0.6046549409250057,1.4851034373861596,-0.5528289955562039,-0.2579999334950121,-0.770581799164707,-0.9255367339364479
6410,-0.24537087465273727,-0.3310871487938922,0.44270196517268295,0.3034987707183869,0.47379351816918885,0.40942146693965364,-0.6368534263179435,-0.2462276069825607,-0.22686186394886004,-0.2579999334950121,0.06538065873175632,1.789475442408163,1.9438427921453427,0.46835892057085127,-0.3624297204325182,-0.5528289955562039,-0.2579999334950121,-0.2462276069825607,0.3509460533831729
6048,0.3943887466649785,0.29846314026958676,0.707354368941456,0.6548958582005321,0.47379351816918885,0.214672210670974,-0.010180729652505155,0.08185531547025644,0.5971633608853337,-0.18176736743598665,0.4930267492789697,-0.48046619655960215,-0.6084485158687986,-2.121265466158083,-0.164503586639279,-0.15342298471599133,-0.18176736743598665,0.08185531547025644,0.4579063920106902
3584,0.0745089360061206,-0.026466041182531434,1.0331121471103537,1.3507829074038886,0.47379351816918885,-0.3518534478283959,1.3290202907390933,0.7072087725180373,0.172399623287621,-0.1271012978170789,0.7006176957726448,2.032958664617455,0.551683896864902,0.46835892057085127,-0.3624297204325182,0.002964157556655425,-0.1271012978170789,0.7072087725180373,0.07377413060528597
5345,-0.4053107799821662,-0.4757821749092886,-0.2392198559358275,-0.651561121026194,0.47379351816918885,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,3.872550977610087,0.5082505720804598,-0.6774249832720763,-0.48046619655960215,-0.6084485158687986,0.7409509612791602,-0.8149053484250494,1.7237852662330084,0.5082505720804598,-0.770581799164707,3.419981401773746
1990,0.5543286519944074,0.46854325868592983,-0.47513685855628884,-1.139970721879214,0.47379351816918885,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,4.459848803452872,-0.2579999334950121,-0.7899102884401544,-0.48046619655960215,-0.6084485158687986,-0.21312118119992085,0.9780884476104248,-0.5528289955562039,-0.2579999334950121,-0.770581799164707,3.9511002850272146
1205,0.7142685573238363,0.6437003955624623,1.0709464947453748,1.418523135652639,0.47379351816918885,-0.2627895745903191,-0.18198432372202758,-0.27559000211762463,0.09449316423739099,-0.1960266900651822,1.4209871223778998,-0.48046619655960215,0.7837103794116422,0.3320629002166969,1.4851034373861596,-0.28941908096902264,-0.1960266900651822,-0.27559000211762463,0.003319942443406646
5008,0.0745089360061206,-0.026466041182531434,-0.43306037008127074,-0.9238460305316502,0.47379351816918885,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,3.7339404767555835,1.2302943177188852,-0.07229057755231622,-0.48046619655960215,-0.6084485158687986,0.3320629002166969,1.0208791799704295,4.000399528022221,1.2302943177188852,-0.770581799164707,3.2946299170897984
6893,-0.7251905906410241,-0.7499411717595132,-1.8014821351430104,-1.5094383220777225,-2.1106240622796073,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,-0.9326130520127012,-0.2579999334950121,-0.6774249832720763,-0.48046619655960215,-0.6084485158687986,0.3320629002166969,-0.26132127849868847,-0.5528289955562039,-0.2579999334950121,-0.770581799164707,-0.9255367339364479
3615,0.0745089360061206,-0.026466041182531434,0.8677425783502909,1.0468574742998058,0.47379351816918885,1.8197055183317388,0.9974036506579599,1.5759316465441198,0.23096188882871121,-0.16080798102391386,0.6548958107658697,-0.48046619655960215,1.9438427921453427,0.059470859508388,-1.1321077241522155,-0.1354497142281819,-0.16080798102391386,1.5759316465441198,0.12673452600661858
