,log_market_value
2447,12.691583538230216
7978,14.220976332738882
5578,12.323860125621126
9215,12.206077645517674
8754,12.899222326086994
7920,12.611541086966117
3538,10.12667110305036
70,13.592368256649284
544,12.765691290604371
1204,12.765691290604371
4722,10.819798284210286
9303,10.12667110305036
3244,11.51293546492023
10047,11.51293546492023
6308,10.12667110305036
8434,13.997832948091215
4193,10.819798284210286
6467,11.225256725762891
8157,15.424948670398354
877,13.122365377402328
8006,13.304686600863562
196,12.206077645517674
10152,10.819798284210286
3148,12.691583538230216
2573,13.122365377402328
5915,11.225256725762891
7161,12.206077645517674
8760,15.894952224644102
9608,13.304686600863562
6061,12.323860125621126
4686,11.736077016252436
7568,13.815511557963774
3768,14.403297778421797
8789,14.731801689838347
3531,11.51293546492023
3020,14.508658238524095
8893,13.304686600863562
5467,11.918397239722838
3675,11.918397239722838
2685,11.918397239722838
7081,14.508658238524095
3210,14.220976332738882
3001,10.12667110305036
9566,12.206077645517674
218,12.323860125621126
7438,12.611541086966117
3532,10.819798284210286
5376,14.731801689838347
2545,11.225256725762891
3315,13.527829818844936
1244,11.51293546492023
420,11.918397239722838
6129,12.429220196836384
2058,14.151983508870948
8609,12.206077645517674
7493,10.819798284210286
5888,16.380459992348886
1166,12.429220196836384
254,12.206077645517674
415,12.899222326086994
9380,13.384729180332174
3052,13.815511557963774
4685,10.12667110305036
759,12.611541086966117
1385,11.918397239722838
654,14.220976332738882
1201,12.206077645517674
2414,12.765691290604371
2953,13.45883704259595
4185,11.51293546492023
7835,10.819798284210286
6763,13.122365377402328
2839,12.429220196836384
328,11.918397239722838
4179,15.201805169084134
6682,13.384729180332174
4299,12.899222326086994
2063,10.819798284210286
6485,10.12667110305036
8504,11.225256725762891
5266,12.899222326086994
4569,10.12667110305036
7740,11.51293546492023
1281,12.524530013005734
3567,11.51293546492023
8353,10.819798284210286
3177,12.429220196836384
6342,12.429220196836384
4387,11.918397239722838
5413,16.300417291085605
5862,10.819798284210286
2666,13.122365377402328
8350,12.765691290604371
1282,13.122365377402328
3323,11.736077016252436
4051,11.736077016252436
1437,12.206077645517674
9965,11.51293546492023
3287,13.122365377402328
56,13.122365377402328
9720,15.424948670398354
8594,13.592368256649284
4973,13.815511557963774
1844,11.918397239722838
2932,11.51293546492023
8696,11.225256725762891
5471,12.611541086966117
1743,12.611541086966117
8510,12.07254696717504
3213,13.122365377402328
5869,13.815511557963774
6859,10.819798284210286
740,12.899222326086994
6277,12.206077645517674
1624,15.201805169084134
524,11.51293546492023
6503,15.201805169084134
4125,12.611541086966117
6344,11.225256725762891
6603,14.403297778421797
3060,13.815511557963774
435,12.206077645517674
2830,12.206077645517674
308,13.122365377402328
1565,11.225256725762891
8299,15.894952224644102
7766,12.206077645517674
4452,12.611541086966117
401,12.323860125621126
6287,17.147715103853763
881,10.819798284210286
6318,12.206077645517674
7033,14.914123179965662
8644,14.508658238524095
8518,12.611541086966117
4715,17.034386422832473
5635,15.607270193858982
5450,12.429220196836384
288,11.51293546492023
8110,14.403297778421797
8743,13.592368256649284
2626,10.12667110305036
5842,10.819798284210286
476,11.51293546492023
6945,12.07254696717504
9352,11.918397239722838
3591,13.122365377402328
5977,10.819798284210286
7084,13.017005083966255
737,12.899222326086994
3520,12.899222326086994
7069,13.017005083966255
5299,13.304686600863562
5459,12.611541086966117
4783,13.71015115341694
4016,11.918397239722838
5016,13.815511557963774
10122,12.206077645517674
9384,10.12667110305036
9194,14.914123179965662
1839,14.731801689838347
1995,11.51293546492023
2400,13.592368256649284
5494,15.424948670398354
6165,13.304686600863562
3956,10.819798284210286
3357,13.122365377402328
800,11.51293546492023
3311,12.206077645517674
5572,12.611541086966117
1405,11.918397239722838
5326,14.508658238524095
69,12.611541086966117
5624,12.07254696717504
2763,12.206077645517674
4003,11.918397239722838
1586,12.206077645517674
9181,13.815511557963774
5479,11.918397239722838
1074,12.206077645517674
5066,17.216707972959764
4842,10.819798284210286
6788,11.736077016252436
9259,17.50439003707821
2605,11.918397239722838
9115,10.819798284210286
1579,10.12667110305036
7677,14.220976332738882
4225,12.429220196836384
5933,13.304686600863562
409,11.918397239722838
3043,16.705882371415992
6803,13.997832948091215
6232,15.201805169084134
2730,10.819798284210286
477,11.51293546492023
1329,11.918397239722838
6228,15.424948670398354
9981,10.819798284210286
1777,13.304686600863562
6865,10.819798284210286
751,12.765691290604371
7034,11.918397239722838
7549,13.122365377402328
7063,12.429220196836384
5930,13.45883704259595
9212,12.765691290604371
7679,14.77102238760702
6029,16.52356082573315
5085,14.914123179965662
5048,15.76142084987672
468,10.819798284210286
1545,10.12667110305036
6214,16.705882371415992
2686,12.765691290604371
7301,13.122365377402328
8354,12.611541086966117
1025,11.918397239722838
4145,10.819798284210286
9845,13.122365377402328
2354,12.206077645517674
5495,13.122365377402328
3443,12.429220196836384
773,12.899222326086994
8481,11.51293546492023
8953,14.403297778421797
8670,12.206077645517674
641,12.429220196836384
4141,10.819798284210286
7748,10.819798284210286
9847,10.12667110305036
8647,16.811242881518265
1108,12.206077645517674
9256,13.122365377402328
3340,10.819798284210286
1420,10.819798284210286
7763,12.206077645517674
4806,10.819798284210286
8631,12.206077645517674
4836,12.07254696717504
7749,11.918397239722838
1680,10.819798284210286
7210,11.51293546492023
633,13.017005083966255
2571,16.118095750958314
5926,12.206077645517674
2166,14.077875591662238
8125,17.370858648025116
6679,13.815511557963774
2829,12.429220196836384
4808,12.206077645517674
6145,13.304686600863562
7441,12.765691290604371
5668,11.918397239722838
5050,13.017005083966255
4111,12.611541086966117
5776,12.429220196836384
1172,11.225256725762891
3859,12.765691290604371
4868,13.122365377402328
3787,12.206077645517674
2578,11.51293546492023
1989,11.918397239722838
6888,12.429220196836384
8347,12.765691290604371
4436,12.206077645517674
3068,12.429220196836384
10364,11.918397239722838
2631,12.206077645517674
7739,13.304686600863562
4052,13.527829818844936
4711,13.122365377402328
3699,10.819798284210286
4212,13.017005083966255
6662,10.12667110305036
7826,10.12667110305036
815,12.429220196836384
2405,12.323860125621126
5288,11.918397239722838
10576,11.918397239722838
2131,11.51293546492023
1797,13.304686600863562
4286,12.323860125621126
4467,11.918397239722838
9513,11.918397239722838
8601,11.51293546492023
122,13.122365377402328
179,12.206077645517674
9467,10.819798284210286
6174,11.736077016252436
3936,10.819798284210286
5760,15.201805169084134
1157,13.45883704259595
8019,14.403297778421797
1532,12.206077645517674
3394,12.611541086966117
6206,13.45883704259595
9309,11.918397239722838
1535,12.429220196836384
7492,15.201805169084134
8968,12.429220196836384
2607,12.765691290604371
6731,13.815511557963774
6959,13.122365377402328
9563,17.11134746100564
2177,11.918397239722838
7932,14.845130332288226
2351,13.45883704259595
5931,12.429220196836384
5779,11.736077016252436
2134,14.220976332738882
1480,11.51293546492023
2797,11.918397239722838
4739,13.815511557963774
10200,13.45883704259595
10510,15.607270193858982
7365,13.45883704259595
3105,12.206077645517674
5941,11.736077016252436
3974,12.429220196836384
6164,11.918397239722838
5835,11.918397239722838
7514,11.51293546492023
9086,12.429220196836384
1952,10.819798284210286
555,11.51293546492023
9000,12.611541086966117
1163,12.899222326086994
9183,11.918397239722838
6053,16.906553056777135
6153,17.909855136853043
8243,13.122365377402328
5154,13.815511557963774
5132,13.592368256649284
7856,13.122365377402328
9658,10.819798284210286
1598,11.918397239722838
9046,12.611541086966117
300,12.206077645517674
10013,11.225256725762891
6507,12.206077645517674
3032,10.819798284210286
4475,13.017005083966255
4243,10.819798284210286
2862,12.206077645517674
7130,12.899222326086994
1359,12.611541086966117
4454,14.508658238524095
3754,10.819798284210286
6916,12.206077645517674
486,12.611541086966117
7773,12.206077645517674
8699,10.12667110305036
4754,14.731801689838347
3934,15.830413711839864
7283,11.918397239722838
1152,11.51293546492023
8801,11.918397239722838
10143,12.429220196836384
6684,11.225256725762891
7971,13.592368256649284
5291,10.12667110305036
6988,14.508658238524095
9126,11.51293546492023
10075,12.899222326086994
9643,12.206077645517674
8471,13.815511557963774
9842,11.51293546492023
665,13.122365377402328
4466,14.285514812209817
7202,12.611541086966117
642,12.429220196836384
9458,11.225256725762891
176,15.201805169084134
5942,10.819798284210286
10466,12.611541086966117
6821,17.216707972959764
786,11.51293546492023
6299,12.429220196836384
8794,15.76142084987672
6779,12.899222326086994
8900,13.45883704259595
5272,13.07107218827772
7886,10.12667110305036
91,13.815511557963774
5662,14.508658238524095
7143,13.815511557963774
9779,12.899222326086994
5223,12.611541086966117
1971,11.918397239722838
2910,11.225256725762891
530,10.12667110305036
3478,15.068273812173889
996,11.918397239722838
7110,10.819798284210286
4133,11.225256725762891
2312,12.899222326086994
2154,11.225256725762891
8065,15.894952224644102
1427,10.12667110305036
4500,11.51293546492023
7858,14.731801689838347
7836,13.017005083966255
5828,13.017005083966255
3090,13.45883704259595
5796,11.918397239722838
8420,10.12667110305036
5199,11.225256725762891
5333,10.819798284210286
3801,12.611541086966117
495,11.918397239722838
3897,11.51293546492023
2321,12.899222326086994
9952,12.611541086966117
3251,12.611541086966117
151,11.51293546492023
4055,14.731801689838347
694,11.51293546492023
9501,12.07254696717504
7810,12.429220196836384
1738,12.691583538230216
3006,12.206077645517674
167,12.429220196836384
4865,11.51293546492023
10126,13.45883704259595
2869,12.206077645517674
8663,14.220976332738882
9170,11.918397239722838
2887,13.815511557963774
3036,12.206077645517674
5676,10.819798284210286
8652,15.76142084987672
3455,12.429220196836384
8165,15.76142084987672
5891,16.012735246411598
2276,12.611541086966117
6949,11.225256725762891
6884,15.201805169084134
7941,15.424948670398354
4213,11.51293546492023
7292,12.899222326086994
5815,10.819798284210286
6985,12.899222326086994
426,13.122365377402328
2223,11.225256725762891
100,11.51293546492023
8999,11.736077016252436
3159,13.122365377402328
2766,12.07254696717504
9968,13.815511557963774
4636,15.607270193858982
9868,11.51293546492023
9971,12.206077645517674
8230,12.206077645517674
9668,15.201805169084134
9451,12.611541086966117
3418,11.51293546492023
1465,11.918397239722838
4867,11.736077016252436
2234,12.07254696717504
1744,9.210440366976515
6736,10.819798284210286
5995,15.068273812173889
5000,15.607270193858982
8632,12.07254696717504
5657,13.815511557963774
4925,15.068273812173889
9450,13.592368256649284
6434,13.592368256649284
6778,12.899222326086994
5243,11.51293546492023
9671,11.918397239722838
2121,10.819798284210286
6583,13.592368256649284
6186,14.151983508870948
916,11.51293546492023
8668,14.508658238524095
7173,11.225256725762891
4011,14.508658238524095
4392,13.017005083966255
4788,12.429220196836384
6940,11.918397239722838
5316,10.819798284210286
7669,14.914123179965662
1203,10.12667110305036
8079,13.592368256649284
4851,12.323860125621126
3683,13.304686600863562
1926,12.206077645517674
3119,13.122365377402328
2644,11.51293546492023
3723,13.592368256649284
9321,11.51293546492023
8138,14.731801689838347
7784,10.819798284210286
2732,12.899222326086994
7741,13.07107218827772
3388,11.51293546492023
9273,14.508658238524095
7630,16.705882371415992
3836,14.220976332738882
2629,11.225256725762891
3692,10.12667110305036
4511,11.225256725762891
805,11.225256725762891
5634,10.819798284210286
3844,12.206077645517674
6412,11.918397239722838
4084,12.429220196836384
3789,10.819798284210286
4364,11.225256725762891
1242,10.819798284210286
6860,12.429220196836384
5458,11.51293546492023
7192,12.899222326086994
547,13.122365377402328
7495,15.607270193858982
3214,12.429220196836384
3854,14.508658238524095
26,12.429220196836384
8297,11.51293546492023
5780,12.323860125621126
2510,11.51293546492023
1433,11.225256725762891
2584,12.611541086966117
1302,11.51293546492023
5709,13.592368256649284
6431,15.76142084987672
5500,12.429220196836384
4835,13.304686600863562
1221,12.206077645517674
5416,11.918397239722838
2550,12.83468397161566
750,12.899222326086994
437,13.592368256649284
4278,16.300417291085605
8432,14.690979711984754
2851,11.918397239722838
1173,13.122365377402328
7418,13.21767537538882
2702,11.225256725762891
3671,14.603968372873895
6977,11.918397239722838
4527,11.51293546492023
2483,10.819798284210286
3721,12.899222326086994
8558,12.206077645517674
2710,12.429220196836384
4559,11.918397239722838
326,12.429220196836384
1039,14.508658238524095
8254,16.588099342704055
8384,12.765691290604371
2501,12.611541086966117
8402,12.429220196836384
2865,12.206077645517674
3239,11.51293546492023
1870,11.918397239722838
5660,13.71015115341694
8496,11.918397239722838
534,11.51293546492023
3983,11.736077016252436
7286,12.206077645517674
585,12.611541086966117
10472,14.220976332738882
3040,15.76142084987672
8791,13.815511557963774
3912,12.899222326086994
1703,10.819798284210286
4204,10.819798284210286
5464,12.899222326086994
491,12.206077645517674
3407,12.899222326086994
5384,10.819798284210286
2840,15.201805169084134
