,age,age_squared,log_minutes,log_appearances,has_appearances,goals_per_90,assists_per_90,contributions_per_90,yellow_per_90,clean_sheets_per_90,log_highest_mv,log_total_fees,transfer_count,squad_size,league_mean_value,goals_per_app,assists_per_app,minutes_per_goal,assist_to_goal_ratio
7248,-1.3086459139013167,-1.1971927819028432,0.689714614439233,0.7720159284059945,0.38013914583437075,0.053592361063211094,-0.3683264342176772,-0.16332112795807863,0.48434842491435826,-0.14334570317378545,1.0900575860963162,1.7295617937807382,0.6254740158154373,0.3253691812449009,-0.2325889422883931,-0.031081837045544267,-0.44747869378837307,-0.783831015041698,-0.2907141167100466
2540,0.9832846877983582,0.9490747007811599,1.066051616183979,1.3140506721681606,0.38013914583437075,1.3786212753725027,0.4021055362304796,1.132767684194478,-0.08704618974602124,-0.2653191624414707,1.4580436755739195,-0.5153965989026039,-0.5900083839076895,0.5922557628761693,0.03204609704620202,1.5949889078171082,0.6264483771944703,-0.803090489573723,-0.10412534172205426
953,1.146994016491192,1.142027319298318,0.8258786540750315,0.8040971860021587,0.38013914583437075,1.4812745923532744,-0.36887020052310177,0.832406822855325,0.48273272607485507,-0.1886965207775781,0.3826274748655244,-0.5153965989026039,-0.5900083839076895,-0.208403982017636,1.6137118550129246,2.20693731745586,-0.26719018553623586,-0.8036938795920849,-0.5602312361371469
7456,-1.1449365852084827,-1.0782493869265128,-0.4167464350577491,-0.7515490307040807,0.38013914583437075,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,-0.7055516281166173,0.2964468263218996,-0.707983211766576,-0.5153965989026039,-0.5900083839076895,0.5922557628761693,-0.47597027758308247,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
7383,-1.1449365852084827,-1.0782493869265128,-2.0110579811970286,-1.6807002013629417,-2.630615686277433,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,-0.7055516281166173,-0.3240130194075152,-1.8314312465580775,-0.5153965989026039,-0.5900083839076895,-0.3418472728332702,-0.966672091824132,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
6898,-1.3086459139013167,-1.1971927819028432,0.5755737137569378,0.6114052292560924,0.38013914583437075,-0.7209933608082254,0.6392815192841897,-0.2175502016790481,0.8006223887010115,-0.038152437350362056,0.718509497178371,1.71271332960377,1.0306348157231462,0.19192589042926667,0.03204609704620202,-0.7534833972737913,0.5524632121636591,-0.651198611488114,4.075463218008977
4902,-0.653808599129981,-0.6897009633371676,0.9116969982923777,1.1803685460415114,0.38013914583437075,1.509919242903117,0.36595278265819764,1.2069220381075414,0.09138902977420621,-0.1960293848858965,0.7986551977504197,1.3905057887233279,1.840956415538564,0.058482599613632454,-0.9770299633081607,1.1962453286765322,0.2824162191110181,-0.8038531374354373,-0.16596619286093164
6977,-0.49009927043714707,-0.5496120759206009,-2.0110579811970286,-1.6807002013629417,-2.630615686277433,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,-0.7055516281166173,-0.3240130194075152,-0.9993845035954255,-0.5153965989026039,-0.5900083839076895,0.19192589042926667,0.868609169480928,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
4366,0.0010287156413546859,-0.09762717501054602,-2.0110579811970286,-1.6807002013629417,-2.630615686277433,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,-0.7055516281166173,-0.3240130194075152,-0.583358131157995,-0.5153965989026039,-0.5900083839076895,0.4588124720605351,1.1651604701420164,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
732,0.9832846877983582,0.9490747007811599,0.6493623031729296,0.6114052292560924,0.38013914583437075,-0.44708600487069217,0.36065792772412997,-0.1608931492318942,-0.0343637574954281,-0.06924012700180858,0.9325862282944218,-0.5153965989026039,-0.5900083839076895,0.3253691812449009,2.420873356370931,-0.41554639621786615,0.5524632121636591,-0.7482042597518543,1.649809143165075
